"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.07143789172149e-35,1.09185369813063,0.543,0.227,2.21230495882653e-31,"7","STT3B"
1.28007108864063e-35,0.903805620592057,0.5,0.195,2.64309078382516e-31,"7","TXNRD1"
1.32796079233525e-35,0.92746327980889,0.283,0.078,2.74197344401382e-31,"7","MRPL13"
1.34988115536492e-35,0.986813838139303,0.351,0.111,2.7872346095975e-31,"7","HERC4"
1.53871241976455e-35,0.851948432639512,0.624,0.279,3.17713340432985e-31,"7","PPP2R5C"
1.56135092527023e-35,1.29312907871899,0.286,0.081,3.22387739049798e-31,"7","SLC6A6"
1.59891833057139e-35,0.849056278597486,0.5,0.192,3.3014465689638e-31,"7","SRRT"
1.59964797681429e-35,0.850073328442104,0.435,0.156,3.30295314252615e-31,"7","TIMM10"
1.71623078495364e-35,0.983015141726567,0.494,0.19,3.54367332477227e-31,"7","FLI1"
1.75909856798911e-35,1.3925813921415,0.289,0.083,3.6321867231839e-31,"7","BCL9L"
1.9347019724362e-35,1.20924781202065,0.63,0.318,3.99477263268627e-31,"7","ERH"
1.9770588243264e-35,1.1705286435713,0.301,0.09,4.08223106046915e-31,"7","C16orf87"
2.09034034768726e-35,0.915021202220836,0.295,0.085,4.31613474990465e-31,"7","IPO9"
2.27636483058575e-35,1.02023277000165,0.547,0.227,4.70023810219346e-31,"7","UIMC1"
2.45389257206631e-35,1.11524056015945,0.404,0.146,5.06679738280252e-31,"7","PHB"
2.7162852209286e-35,1.0887750953675,0.311,0.095,5.60858572417338e-31,"7","MCTS1"
2.99769908383504e-35,0.904001535771013,0.295,0.085,6.18964906830259e-31,"7","PPP6R1"
3.05606342897839e-35,0.970388997893932,0.441,0.165,6.31015976815458e-31,"7","PSMD9"
3.44591887762075e-35,0.865951348349932,0.773,0.407,7.11513329851132e-31,"7","EIF2AK3"
3.5674811173733e-35,0.846144285794656,0.32,0.097,7.36613501115239e-31,"7","TAF4B"
3.63441875683358e-35,0.968676296633149,0.593,0.255,7.50434784910997e-31,"7","CD2AP"
3.64720022488464e-35,0.954992853333074,0.637,0.294,7.53073902434181e-31,"7","PPP2R1A"
3.84991516396367e-35,0.842634118655893,0.575,0.244,7.94930483055219e-31,"7","TLE4"
4.16524256510983e-35,1.06099912581521,0.329,0.103,8.60039284843877e-31,"7","FIBP"
