"clone_subgroup_id","gex_annotation","N","mean_SHM","median_SHM","sd_SHM"
"1621_1","NAIVE 1",1,0.0441176470588235,0.0441176470588235,NA
"1622_1","IgD+ve Memory",2,0.0661764705882353,0.0661764705882353,0.0103986291350963
"1622_1","IgD-ve Memory",1,0.0558823529411765,0.0558823529411765,NA
"1623_1","NAIVE 1",1,0.0349854227405248,0.0349854227405248,NA
"1624_1","ASC 2",1,0.104166666666667,0.104166666666667,NA
"1625_1","ASC 1",1,0.00900900900900901,0.00900900900900901,NA
"1626_1","IgD-ve Memory",1,0.00584795321637427,0.00584795321637427,NA
"1627_1","ASC 1",1,0.00900900900900901,0.00900900900900901,NA
"1628_1","NAIVE 2",1,0,0,NA
"1629_1","ASC 2",1,0.00595238095238095,0.00595238095238095,NA
"162_1","ASC 2",1,0,0,NA
"1630_1","NAIVE 1",1,0,0,NA
"1631_1","HSP+",1,0.0318840579710145,0.0318840579710145,NA
"1632_1","NAIVE 1",1,0.0267062314540059,0.0267062314540059,NA
"1633_1","IgD-ve Memory",1,0.0514285714285714,0.0514285714285714,NA
"1634_1","NAIVE 1",1,0,0,NA
"1635_1","ASC 2",1,0.0532544378698225,0.0532544378698225,NA
"1636_1","NAIVE 1",1,0,0,NA
"1637_1","ASC 1",1,0.101744186046512,0.101744186046512,NA
"1638_1","IgD-ve Memory",1,0.0567164179104478,0.0567164179104478,NA
"1639_1","Cell-Cycling",1,0.00862068965517241,0.00862068965517241,NA
"163_1","IgD+ve Memory",1,0.0542168674698795,0.0542168674698795,NA
"1640_1","NAIVE 1",1,0.0874635568513119,0.0874635568513119,NA
"1641_1","NAIVE 1",1,0.0116279069767442,0.0116279069767442,NA
"1642_1","IgD+ve Memory",1,0.106508875739645,0.106508875739645,NA
"1643_1","NAIVE 2",1,0.0029585798816568,0.0029585798816568,NA
"1644_1","ASC 3",1,0.173020527859238,0.173020527859238,NA
"1645_1","IgD+ve Memory",1,0.063953488372093,0.063953488372093,NA
"1646_1","ASC 2",4,0.0988538681948424,0.0988538681948424,0.00165429876558632
"1647_1","NAIVE 2",1,0,0,NA
"1648_1","NAIVE 2",1,0,0,NA
"1649_1","ASC 2",1,0.0116618075801749,0.0116618075801749,NA
"164_1","IgD-ve Memory",1,0.00593471810089021,0.00593471810089021,NA
"1650_1","IgD+ve Memory",1,0.0579710144927536,0.0579710144927536,NA
"1650_2","IgD+ve Memory",1,0.0579710144927536,0.0579710144927536,NA
"1651_1","IgD+ve Memory",1,0.0206489675516224,0.0206489675516224,NA
"1652_1","ASC 2",1,0.101190476190476,0.101190476190476,NA
"1653_1","IgD+ve Memory",1,0.029673590504451,0.029673590504451,NA
"1654_1","IgD-ve Memory",1,0.105882352941176,0.105882352941176,NA
"1655_1","IgD+ve Memory",1,0.00867052023121387,0.00867052023121387,NA
"1656_1","IgD-ve Memory",1,0.00911854103343465,0.00911854103343465,NA
"1657_1","ASC 2",1,0.0421686746987952,0.0421686746987952,NA
"1657_1","IgD+ve Memory",2,0.0240963855421687,0.0240963855421687,0
"1657_2","NAIVE 1",1,0.0331325301204819,0.0331325301204819,NA
"1658_1","IgD+ve Memory",1,0.003003003003003,0.003003003003003,NA
"1659_1","ASC 1",1,0.0825688073394495,0.0825688073394495,NA
"1659_1","ASC 2",6,0.0805300713557594,0.0764525993883792,0.00900281433876437
"1659_1","ASC 3",1,0.0795107033639144,0.0795107033639144,NA
"165_1","ASC 1",1,0.0486322188449848,0.0486322188449848,NA
"1660_1","NAIVE 2",1,0,0,NA
"1661_1","NAIVE 1",1,0.0623145400593472,0.0623145400593472,NA
"1662_1","ASC 1",1,0.0577507598784195,0.0577507598784195,NA
"1663_1","ASC 2",1,0.145454545454545,0.145454545454545,NA
"1664_1","NAIVE 2",1,0,0,NA
"1665_1","ASC 2",1,0,0,NA
"1666_1","IgD+ve Memory",1,0.0426829268292683,0.0426829268292683,NA
"1667_1","ASC 2",4,0.0572289156626506,0.0572289156626506,0
"1667_1","Cell-Cycling",1,0.0572289156626506,0.0572289156626506,NA
"1668_1","HSP+",1,0.0508982035928144,0.0508982035928144,NA
"1669_1","ASC 2",1,0.0391566265060241,0.0391566265060241,NA
"166_1","IgD+ve Memory",1,0.0289855072463768,0.0289855072463768,NA
"1670_1","IgD-ve Memory",1,0.0234604105571848,0.0234604105571848,NA
"1671_1","NAIVE 1",1,0.0236686390532544,0.0236686390532544,NA
"1672_1","NAIVE 2",1,0,0,NA
"1673_1","NAIVE 1",1,0.116417910447761,0.116417910447761,NA
"1674_1","ASC 2",1,0.0654761904761905,0.0654761904761905,NA
"1675_1","IgD-ve Memory",1,0.029673590504451,0.029673590504451,NA
"1676_1","IgD-ve Memory",1,0.0914454277286136,0.0914454277286136,NA
"1677_1","IgD-ve Memory",1,0.0265486725663717,0.0265486725663717,NA
"1678_1","IgD+ve Memory",1,0.0173410404624277,0.0173410404624277,NA
"1679_1","IgD+ve Memory",2,0.0639880952380952,0.0639880952380952,0.00631345340345132
"1679_2","NAIVE 1",1,0.0625,0.0625,NA
"167_1","NAIVE 1",1,0.0328358208955224,0.0328358208955224,NA
"1680_1","NAIVE 1",1,0.0352941176470588,0.0352941176470588,NA
"1681_1","NAIVE 2",1,0.00293255131964809,0.00293255131964809,NA
"1682_1","NAIVE 2",1,0.00882352941176471,0.00882352941176471,NA
"1683_1","IgD+ve Memory",1,0.0479041916167665,0.0479041916167665,NA
"1684_1","ASC 1",1,0.00606060606060606,0.00606060606060606,NA
"1684_1","ASC 2",4,0.0234848484848485,0.0151515151515152,0.0231277841249602
"1685_1","ASC 2",2,0.0435435435435435,0.0435435435435435,0.00212344378734699
"1686_1","ASC 2",1,0.0873493975903614,0.0873493975903614,NA
"1687_1","Cell-Cycling",1,0.0208333333333333,0.0208333333333333,NA
"1688_1","IgD-ve Memory",1,0,0,NA
"1689_1","Early-Activation",1,0.0375722543352601,0.0375722543352601,NA
"1689_1","IgD+ve Memory",1,0.0346820809248555,0.0346820809248555,NA
"168_1","ASC 2",1,0,0,NA
"1690_1","ASC 2",1,0.0835820895522388,0.0835820895522388,NA
"1691_1","NAIVE 2",1,0,0,NA
"1692_1","NAIVE 1",1,0.0146198830409357,0.0146198830409357,NA
"1693_1","ASC 2",1,0.0384615384615385,0.0384615384615385,NA
"1694_1","NAIVE 2",1,0.00593471810089021,0.00593471810089021,NA
"1695_1","NAIVE 1",1,0.0120481927710843,0.0120481927710843,NA
"1696_1","IgD-ve Memory",1,0.0446428571428571,0.0446428571428571,NA
"1697_1","ASC 2",1,0.0205882352941176,0.0205882352941176,NA
"1698_1","NAIVE 1",1,0,0,NA
"1699_1","NAIVE 2",1,0.0178571428571429,0.0178571428571429,NA
"169_1","IgD+ve Memory",1,0.0380116959064327,0.0380116959064327,NA
"16_1","NAIVE 1",1,0.0175438596491228,0.0175438596491228,NA
"1700_1","ASC 3",1,0.150887573964497,0.150887573964497,NA
"1701_1","ASC 2",1,0.0936555891238671,0.0936555891238671,NA
"1702_1","NAIVE 2",1,0.0180722891566265,0.0180722891566265,NA
"1703_1","IgD+ve Memory",1,0.0087463556851312,0.0087463556851312,NA
"1703_1","IgD-ve Memory",1,0.0087463556851312,0.0087463556851312,NA
"1704_1","ASC 1",1,0.0206489675516224,0.0206489675516224,NA
"1705_1","IgD-ve Memory",1,0.0524781341107872,0.0524781341107872,NA
"1706_1","IgD-ve Memory",1,0.056547619047619,0.056547619047619,NA
"1707_1","ASC 2",6,0.0600198412698413,0.0625,0.00607512336999796
"1708_1","ASC 2",3,0.0762463343108504,0.0762463343108504,0.00293255131964809
"1709_1","NAIVE 2",1,0,0,NA
"170_1","ASC 2",1,0.0117994100294985,0.0117994100294985,NA
"1710_1","ASC 2",1,0.0612244897959184,0.0612244897959184,NA
"1711_1","IgD+ve Memory",1,0.0294117647058824,0.0294117647058824,NA
"1712_1","NAIVE 2",1,0,0,NA
"1713_1","NAIVE 2",1,0,0,NA
"1714_1","NAIVE 1",1,0.0589970501474926,0.0589970501474926,NA
"1715_1","NAIVE 1",1,0,0,NA
"1716_1","ASC 2",1,0,0,NA
"1717_1","NAIVE 2",1,0.0884955752212389,0.0884955752212389,NA
"1718_1","ASC 2",1,0.0895522388059701,0.0895522388059701,NA
"1719_1","ASC 1",1,0.00293255131964809,0.00293255131964809,NA
"171_1","IgD+ve Memory",1,0.100294985250737,0.100294985250737,NA
"1720_1","NAIVE 2",1,0,0,NA
"1721_1","Early-Activation",1,0.00593471810089021,0.00593471810089021,NA
"1722_1","ASC 3",1,0.0985507246376812,0.0985507246376812,NA
"1723_1","ASC 2",1,0.0737463126843658,0.0737463126843658,NA
"1724_1","ASC 2",1,0.0720720720720721,0.0720720720720721,NA
"1725_1","ASC 2",1,0.015015015015015,0.015015015015015,NA
"1726_1","ASC 1",1,0.0428134556574924,0.0428134556574924,NA
"1727_1","ASC 2",1,0.103343465045593,0.103343465045593,NA
"1728_1","Early-Activation",1,0.015015015015015,0.015015015015015,NA
"1729_1","NAIVE 1",1,0.00914634146341463,0.00914634146341463,NA
"172_1","ASC 1",1,0.00882352941176471,0.00882352941176471,NA
"1730_1","NAIVE 1",1,0.026865671641791,0.026865671641791,NA
"1731_1","NAIVE 2",1,0.0272727272727273,0.0272727272727273,NA
"1732_1","ASC 2",3,0.0581854043392505,0.0591715976331361,0.00170813689109356
"1733_1","ASC 3",1,0.00289017341040462,0.00289017341040462,NA
"1734_1","NAIVE 1",1,0,0,NA
"1735_1","ASC 2",4,0.100610265066498,0.103550295857988,0.00803020299494338
"1736_1","ASC 2",1,0.0613496932515337,0.0613496932515337,NA
"1737_1","ASC 2",1,0.0926517571884984,0.0926517571884984,NA
"1738_1","ASC 2",1,0.0120481927710843,0.0120481927710843,NA
"1739_1","ASC 2",3,0.0149253731343284,0.0149253731343284,0
"173_1","ASC 2",1,0.0586510263929619,0.0586510263929619,NA
"1740_1","IgD-ve Memory",1,0.0600600600600601,0.0600600600600601,NA
"1741_1","Cell-Cycling",1,0.0502958579881657,0.0502958579881657,NA
"1742_1","IgD-ve Memory",1,0.0116959064327485,0.0116959064327485,NA
"1743_1","NAIVE 2",1,0,0,NA
"1744_1","ASC 3",2,0.120234604105572,0.120234604105572,0
"1745_1","NAIVE 1",1,0.0355029585798817,0.0355029585798817,NA
"1746_1","ASC 2",1,0,0,NA
"1747_1","IgD-ve Memory",1,0.0148367952522255,0.0148367952522255,NA
"1748_1","NAIVE 2",1,0,0,NA
"1749_1","ASC 2",1,0.0297619047619048,0.0297619047619048,NA
"1749_1","NAIVE 1",1,0.0297619047619048,0.0297619047619048,NA
"174_1","ASC 2",1,0.0494186046511628,0.0494186046511628,NA
"1750_1","ASC 2",1,0.149560117302053,0.149560117302053,NA
"1751_1","NAIVE 2",1,0,0,NA
"1752_1","ASC 2",1,0.0325443786982249,0.0325443786982249,NA
"1753_1","Early-Activation",1,0,0,NA
"1754_1","Cell-Cycling",1,0.00294985250737463,0.00294985250737463,NA
"1755_1","ASC 3",1,0.0520231213872832,0.0520231213872832,NA
"1756_1","ASC 2",1,0.129411764705882,0.129411764705882,NA
"1756_1","IgD+ve Memory",1,0.129411764705882,0.129411764705882,NA
"1756_1","IgD-ve Memory",1,0.129411764705882,0.129411764705882,NA
"1757_1","ASC 2",1,0.0857988165680473,0.0857988165680473,NA
"1757_2","ASC 2",1,0.0857988165680473,0.0857988165680473,NA
"1758_1","NAIVE 1",1,0.0241691842900302,0.0241691842900302,NA
"1759_1","IgD+ve Memory",6,0.0735867446393762,0.0730994152046784,0.00536505222008689
"1759_2","IgD+ve Memory",1,0.0964912280701754,0.0964912280701754,NA
"175_1","ASC 2",2,0.072463768115942,0.072463768115942,0.0204958487300449
"1760_1","DN2",1,0,0,NA
"1761_1","NAIVE 1",1,0.00895522388059702,0.00895522388059702,NA
"1762_1","NAIVE 1",1,0.0584795321637427,0.0584795321637427,NA
"1763_1","ASC 2",2,0.0567164179104478,0.0567164179104478,0.00422153302200924
"1764_1","ASC 2",2,0.113432835820896,0.113432835820896,0.00422153302200923
"1765_1","ASC 2",1,0.114803625377644,0.114803625377644,NA
"1766_1","IgD+ve Memory",1,0.0436046511627907,0.0436046511627907,NA
"1766_2","IgD+ve Memory",1,0.0542168674698795,0.0542168674698795,NA
"1767_1","ASC 2",1,0.0145348837209302,0.0145348837209302,NA
"1768_1","NAIVE 1",1,0,0,NA
"1769_1","ASC 2",1,0.0707964601769911,0.0707964601769911,NA
"176_1","ASC 2",1,0.0204678362573099,0.0204678362573099,NA
"1770_1","NAIVE 1",1,0.0208955223880597,0.0208955223880597,NA
"1771_1","ASC 2",1,0.131578947368421,0.131578947368421,NA
"1772_1","ASC 2",1,0.0733137829912024,0.0733137829912024,NA
"1773_1","ASC 2",3,0.0706214689265537,0.0706214689265537,0
"1774_1","ASC 2",1,0.0355029585798817,0.0355029585798817,NA
"1775_1","NAIVE 1",1,0.0321637426900585,0.0321637426900585,NA
"1776_1","ASC 2",1,0.0697674418604651,0.0697674418604651,NA
"1777_1","ASC 3",1,0.00581395348837209,0.00581395348837209,NA
"1778_1","ASC 2",1,0.0459770114942529,0.0459770114942529,NA
"1779_1","Cell-Cycling",3,0.0194931773879142,0.0204678362573099,0.00446644804576593
"177_1","ASC 2",4,0.0757295649664526,0.0718562874251497,0.00774655508260588
"177_1","IgD+ve Memory",1,0.0718562874251497,0.0718562874251497,NA
"1780_1","ASC 2",1,0.0285714285714286,0.0285714285714286,NA
"1780_1","Cell-Cycling",1,0.0285714285714286,0.0285714285714286,NA
"1781_1","NAIVE 2",1,0.00282485875706215,0.00282485875706215,NA
"1782_1","Cell-Cycling",2,0.00293255131964809,0.00293255131964809,0
"1783_1","ASC 2",1,0.0730994152046784,0.0730994152046784,NA
"1784_1","IgD-ve Memory",1,0,0,NA
"1785_1","IgD+ve Memory",1,0,0,NA
"1786_1","ASC 2",3,0.0803571428571429,0.0803571428571429,0
"1787_1","ASC 2",1,0.0227920227920228,0.0227920227920228,NA
"1788_1","Cell-Cycling",1,0.0208955223880597,0.0208955223880597,NA
"1789_1","DN2",1,0,0,NA
"178_1","ASC 2",1,0.132132132132132,0.132132132132132,NA
"1790_1","ASC 2",3,0.051207729468599,0.0550724637681159,0.0066939161645174
"1790_1","IgD+ve Memory",1,0.0550724637681159,0.0550724637681159,NA
"1791_1","NAIVE 1",1,0.0583090379008746,0.0583090379008746,NA
"1792_1","IgD+ve Memory",1,0.0744047619047619,0.0744047619047619,NA
"1793_1","ASC 2",1,0.124293785310734,0.124293785310734,NA
"1794_1","NAIVE 2",1,0,0,NA
"1795_1","NAIVE 2",1,0,0,NA
"1796_1","ASC 2",5,0.0957507082152975,0.0991501416430595,0.018511398586634
"1797_1","ASC 2",1,0.157593123209169,0.157593123209169,NA
"1798_1","ASC 2",1,0.0364145658263305,0.0364145658263305,NA
"1799_1","ASC 2",1,0.0142857142857143,0.0142857142857143,NA
"1799_1","Cell-Cycling",1,0.0828571428571429,0.0828571428571429,NA
"179_1","NAIVE 1",1,0.00568181818181818,0.00568181818181818,NA
"17_1","ASC 2",4,0.0392011834319527,0.0428994082840237,0.00849787373748229
"17_1","IgD+ve Memory",1,0.0502958579881657,0.0502958579881657,NA
"1800_1","IgD+ve Memory",2,0.0659824046920821,0.0659824046920821,0.0145153884701051
"1800_1","IgD-ve Memory",1,0.0410557184750733,0.0410557184750733,NA
"1800_1","NAIVE 1",1,0.0205278592375367,0.0205278592375367,NA
"1801_1","ASC 2",1,0.019774011299435,0.019774011299435,NA
"1801_2","ASC 2",1,0.0254237288135593,0.0254237288135593,NA
"1802_1","ASC 2",1,0.0819209039548023,0.0819209039548023,NA
"1803_1","ASC 2",3,0.0649717514124294,0.0649717514124294,0
"1804_1","ASC 2",1,0.0782608695652174,0.0782608695652174,NA
"1805_1","ASC 2",1,0.107784431137725,0.107784431137725,NA
"1806_1","ASC 2",3,0.163809523809524,0.168571428571429,0.00824786098842323
"1807_1","ASC 2",1,0.101694915254237,0.101694915254237,NA
"1808_1","ASC 2",1,0.0514285714285714,0.0514285714285714,NA
"1809_1","ASC 2",1,0.116477272727273,0.116477272727273,NA
"180_1","IgD-ve Memory",1,0.0144927536231884,0.0144927536231884,NA
"1810_1","ASC 2",1,0.109195402298851,0.109195402298851,NA
"1811_1","IgD+ve Memory",1,0.0726744186046512,0.0726744186046512,NA
"1811_2","IgD+ve Memory",1,0.0726744186046512,0.0726744186046512,NA
"1811_3","NAIVE 2",1,0.0872093023255814,0.0872093023255814,NA
"1812_1","ASC 2",1,0.155367231638418,0.155367231638418,NA
"1813_1","NAIVE 2",1,0,0,NA
"1814_1","IgD-ve Memory",1,0.0238095238095238,0.0238095238095238,NA
"1815_1","DN2",1,0,0,NA
"1816_1","ASC 2",1,0.0497076023391813,0.0497076023391813,NA
"1816_1","IgD+ve Memory",3,0.0263157894736842,0.0263157894736842,0.00292397660818713
"1816_1","IgD-ve Memory",1,0.0321637426900585,0.0321637426900585,NA
"1816_2","IgD-ve Memory",1,0.0467836257309941,0.0467836257309941,NA
"1817_1","ASC 2",1,0.155223880597015,0.155223880597015,NA
"1818_1","NAIVE 1",1,0.0203488372093023,0.0203488372093023,NA
"1819_1","IgD-ve Memory",1,0.00597014925373134,0.00597014925373134,NA
"181_1","NAIVE 2",1,0.00280898876404494,0.00280898876404494,NA
"1820_1","NAIVE 2",1,0.0029585798816568,0.0029585798816568,NA
"1821_1","NAIVE 1",1,0,0,NA
"1822_1","ASC 3",1,0.00576368876080692,0.00576368876080692,NA
"1823_1","ASC 2",1,0.003003003003003,0.003003003003003,NA
"1824_1","IgD-ve Memory",1,0.00914634146341463,0.00914634146341463,NA
"1825_1","IgD-ve Memory",1,0.00892857142857143,0.00892857142857143,NA
"1826_1","NAIVE 2",2,0,0,0
"1827_1","IgD+ve Memory",1,0.0237388724035608,0.0237388724035608,NA
"1827_2","IgD+ve Memory",1,0.00890207715133531,0.00890207715133531,NA
"1828_1","IgD+ve Memory",1,0.036697247706422,0.036697247706422,NA
"1829_1","IgD+ve Memory",1,0.0600600600600601,0.0600600600600601,NA
"1829_2","IgD+ve Memory",1,0.124620060790274,0.124620060790274,NA
"1829_3","IgD+ve Memory",1,0.039039039039039,0.039039039039039,NA
"1829_4","ASC 1",1,0.124620060790274,0.124620060790274,NA
"182_1","ASC 2",1,0.0222841225626741,0.0222841225626741,NA
"1830_1","IgD-ve Memory",1,0.0118343195266272,0.0118343195266272,NA
"1831_1","IgD+ve Memory",1,0,0,NA
"1832_1","IgD+ve Memory",1,0.0029585798816568,0.0029585798816568,NA
"1833_1","IgD+ve Memory",2,0.0478260869565217,0.0478260869565217,0.0266446033490583
"1833_2","IgD+ve Memory",1,0.063768115942029,0.063768115942029,NA
"1834_1","IgD+ve Memory",1,0.0150602409638554,0.0150602409638554,NA
"1835_1","NAIVE 1",1,0.0451807228915663,0.0451807228915663,NA
"1836_1","NAIVE 1",1,0.0178571428571429,0.0178571428571429,NA
"1837_1","ASC 2",1,0.00884955752212389,0.00884955752212389,NA
"1838_1","NAIVE 1",1,0.0557184750733138,0.0557184750733138,NA
"1839_1","ASC 2",1,0.00882352941176471,0.00882352941176471,NA
"183_1","IgD-ve Memory",1,0.0388059701492537,0.0388059701492537,NA
"1840_1","IgD+ve Memory",1,0.00293255131964809,0.00293255131964809,NA
"1841_1","IgD+ve Memory",1,0.0233918128654971,0.0233918128654971,NA
"1842_1","IgD-ve Memory",1,0.0262390670553936,0.0262390670553936,NA
"1843_1","ASC 2",1,0.00302114803625378,0.00302114803625378,NA
"1844_1","ASC 2",1,0.0323529411764706,0.0323529411764706,NA
"1844_1","Cell-Cycling",1,0.0323529411764706,0.0323529411764706,NA
"1844_1","IgD+ve Memory",28,0.0431611140031234,0.0501474926253687,0.0130676797064892
"1844_1","IgD-ve Memory",1,0.0530973451327434,0.0530973451327434,NA
"1844_2","IgD+ve Memory",1,0.0205882352941176,0.0205882352941176,NA
"1844_3","IgD+ve Memory",1,0.0352941176470588,0.0352941176470588,NA
"1844_4","HSP+",1,0.0588235294117647,0.0588235294117647,NA
"1844_5","IgD+ve Memory",1,0.0235294117647059,0.0235294117647059,NA
"1844_6","IgD+ve Memory",1,0.0588235294117647,0.0588235294117647,NA
"1845_1","ASC 1",1,0.0674486803519062,0.0674486803519062,NA
"1845_1","NAIVE 1",1,0.0498533724340176,0.0498533724340176,NA
"1846_1","ASC 2",1,0.00289855072463768,0.00289855072463768,NA
"1847_1","IgD-ve Memory",1,0.00906344410876133,0.00906344410876133,NA
"1848_1","NAIVE 2",1,0,0,NA
"1849_1","ASC 2",1,0.0583090379008746,0.0583090379008746,NA
"184_1","IgD+ve Memory",1,0.0151057401812689,0.0151057401812689,NA
"1850_1","HSP+",1,0,0,NA
"1851_1","ASC 2",1,0.0570570570570571,0.0570570570570571,NA
"1852_1","NAIVE 2",1,0.0029673590504451,0.0029673590504451,NA
"1853_1","NAIVE 2",1,0,0,NA
"1854_1","NAIVE 2",1,0,0,NA
"1855_1","IgD+ve Memory",1,0.0174927113702624,0.0174927113702624,NA
"1856_1","IgD+ve Memory",1,0.028328611898017,0.028328611898017,NA
"1857_1","ASC 2",2,0.028169014084507,0.028169014084507,0
"1858_1","IgD+ve Memory",4,0.0384615384615385,0.0413105413105413,0.0177920170894541
"1858_2","NAIVE 1",1,0.0284900284900285,0.0284900284900285,NA
"1859_1","ASC 1",1,0.0406976744186047,0.0406976744186047,NA
"1859_1","ASC 2",1,0.0377906976744186,0.0377906976744186,NA
"185_1","IgD+ve Memory",1,0.00840336134453781,0.00840336134453781,NA
"1860_1","NAIVE 1",1,0,0,NA
"1861_1","NAIVE 2",1,0.0028169014084507,0.0028169014084507,NA
"1862_1","ASC 2",1,0.0142450142450142,0.0142450142450142,NA
"1863_1","ASC 2",3,0.00284090909090909,0.00284090909090909,0
"1864_1","ASC 1",1,0.00852272727272727,0.00852272727272727,NA
"1865_1","NAIVE 2",1,0,0,NA
"1866_1","ASC 3",1,0.109792284866469,0.109792284866469,NA
"1867_1","NAIVE 1",1,0,0,NA
"1868_1","ASC 2",1,0.0115606936416185,0.0115606936416185,NA
"1869_1","IgD+ve Memory",1,0,0,NA
"186_1","NAIVE 2",1,0,0,NA
"1870_1","ASC 2",1,0.0617647058823529,0.0617647058823529,NA
"1871_1","ASC 2",1,0.0204678362573099,0.0204678362573099,NA
"1872_1","NAIVE 1",1,0.023598820058997,0.023598820058997,NA
"1873_1","NAIVE 1",1,0.0117302052785924,0.0117302052785924,NA
"1874_1","NAIVE 2",1,0,0,NA
"1875_1","NAIVE 2",1,0.0117994100294985,0.0117994100294985,NA
"1876_1","ASC 2",1,0.0223463687150838,0.0223463687150838,NA
"1877_1","ASC 3",1,0.116766467065868,0.116766467065868,NA
"1878_1","IgD-ve Memory",1,0.0383480825958702,0.0383480825958702,NA
"1879_1","NAIVE 1",1,0.00574712643678161,0.00574712643678161,NA
"187_1","ASC 1",1,0.00293255131964809,0.00293255131964809,NA
"1880_1","NAIVE 2",1,0.00581395348837209,0.00581395348837209,NA
"1881_1","Cell-Cycling",1,0.00581395348837209,0.00581395348837209,NA
"1882_1","ASC 2",1,0.00867052023121387,0.00867052023121387,NA
"1883_1","NAIVE 1",1,0,0,NA
"1884_1","IgD+ve Memory",1,0.0257879656160458,0.0257879656160458,NA
"1885_1","NAIVE 1",1,0.0028328611898017,0.0028328611898017,NA
"1886_1","NAIVE 2",1,0,0,NA
"1887_1","ASC 2",1,0.0028328611898017,0.0028328611898017,NA
"1888_1","NAIVE 1",1,0.0741839762611276,0.0741839762611276,NA
"1889_1","NAIVE 1",1,0.0112359550561798,0.0112359550561798,NA
"188_1","DN2",1,0.0119402985074627,0.0119402985074627,NA
"1890_1","NAIVE 1",1,0.0225352112676056,0.0225352112676056,NA
"1891_1","NAIVE 2",1,0,0,NA
"1892_1","ASC 2",3,0.0522875816993464,0.0560224089635854,0.00646891057915547
"1893_1","IgD-ve Memory",1,0.0557184750733138,0.0557184750733138,NA
"1894_1","ASC 2",1,0.0797720797720798,0.0797720797720798,NA
"1894_1","NAIVE 2",1,0.0769230769230769,0.0769230769230769,NA
"1895_1","IgD-ve Memory",1,0.0406976744186047,0.0406976744186047,NA
"1896_1","NAIVE 2",1,0,0,NA
"1897_1","ASC 2",1,0.00279329608938547,0.00279329608938547,NA
"1898_1","ASC 1",1,0.0914454277286136,0.0914454277286136,NA
"1898_1","ASC 2",1,0.0766961651917404,0.0766961651917404,NA
"189_1","ASC 1",1,0.00898203592814371,0.00898203592814371,NA
"18_1","Cell-Cycling",1,0.0173410404624277,0.0173410404624277,NA
"190_1","ASC 2",1,0.0737463126843658,0.0737463126843658,NA
"191_1","ASC 3",1,0.0384615384615385,0.0384615384615385,NA
"192_1","ASC 2",2,0.0411764705882353,0.0411764705882353,0
"193_1","ASC 2",1,0.0173410404624277,0.0173410404624277,NA
"194_1","ASC 2",1,0.0115606936416185,0.0115606936416185,NA
"195_1","NAIVE 1",1,0,0,NA
"196_1","NAIVE 2",1,0,0,NA
"197_1","IgD+ve Memory",1,0.0294117647058824,0.0294117647058824,NA
"198_1","ASC 2",1,0.0331325301204819,0.0331325301204819,NA
"199_1","ASC 2",1,0.0583090379008746,0.0583090379008746,NA
"19_1","IgD-ve Memory",1,0.0521739130434783,0.0521739130434783,NA
"1_1","ASC 2",1,0.0203488372093023,0.0203488372093023,NA
"200_1","ASC 2",1,0.0173913043478261,0.0173913043478261,NA
"201_1","ASC 2",1,0.0087463556851312,0.0087463556851312,NA
"202_1","Early-Activation",1,0,0,NA
"203_1","NAIVE 1",1,0,0,NA
"204_1","IgD+ve Memory",1,0.0353982300884956,0.0353982300884956,NA
"205_1","ASC 2",1,0.0116279069767442,0.0116279069767442,NA
"206_1","NAIVE 2",1,0,0,NA
"207_1","ASC 2",3,0.131578947368421,0.131578947368421,0
"208_1","ASC 2",1,0.0688622754491018,0.0688622754491018,NA
"209_1","IgD-ve Memory",1,0.0434782608695652,0.0434782608695652,NA
"20_1","Early-Activation",1,0.00573065902578797,0.00573065902578797,NA
"210_1","ASC 2",1,0.0267062314540059,0.0267062314540059,NA
"210_1","Cell-Cycling",5,0.0225519287833828,0.0207715133531157,0.0068313735508732
"210_2","Cell-Cycling",1,0.0178041543026706,0.0178041543026706,NA
"211_1","NAIVE 1",1,0,0,NA
"212_1","IgD-ve Memory",1,0.0555555555555556,0.0555555555555556,NA
"213_1","NAIVE 2",1,0,0,NA
"214_1","ASC 2",1,0.00579710144927536,0.00579710144927536,NA
"215_1","NAIVE 2",1,0.00303030303030303,0.00303030303030303,NA
"216_1","NAIVE 1",1,0.0398773006134969,0.0398773006134969,NA
"217_1","ASC 2",1,0.0641399416909621,0.0641399416909621,NA
"218_1","NAIVE 1",1,0.0681114551083591,0.0681114551083591,NA
"219_1","IgD+ve Memory",1,0.003003003003003,0.003003003003003,NA
"21_1","IgD+ve Memory",1,0.0461095100864553,0.0461095100864553,NA
"220_1","IgD-ve Memory",1,0.0453172205438066,0.0453172205438066,NA
"221_1","ASC 2",1,0.0323529411764706,0.0323529411764706,NA
"222_1","IgD-ve Memory",1,0.00892857142857143,0.00892857142857143,NA
"223_1","NAIVE 1",1,0.00293255131964809,0.00293255131964809,NA
"224_1","IgD-ve Memory",1,0.00879765395894428,0.00879765395894428,NA
"225_1","IgD-ve Memory",1,0.0292397660818713,0.0292397660818713,NA
"226_1","IgD+ve Memory",1,0.0562130177514793,0.0562130177514793,NA
"227_1","Cell-Cycling",1,0.0733137829912024,0.0733137829912024,NA
"228_1","NAIVE 2",1,0.0263929618768328,0.0263929618768328,NA
"229_1","ASC 2",2,0.0236686390532544,0.0236686390532544,0.0209203189700162
"22_1","ASC 2",1,0.0172910662824208,0.0172910662824208,NA
